,Airline,Mean CO2 per seat per airline (kg/km),Keurmerk
2876,KLM,0.0750047739926156,C
2877,KLM,0.0750047739926156,C
2878,KLM,0.0750047739926156,C
2879,KLM,0.0750047739926156,C
2880,KLM,0.0750047739926156,C
2881,KLM,0.0750047739926156,C
2882,KLM,0.0750047739926156,C
2883,KLM,0.0750047739926156,C
2884,KLM,0.0750047739926156,C
2885,KLM,0.0750047739926156,C
2886,KLM,0.0750047739926156,C
2887,KLM,0.0750047739926156,C
2888,KLM,0.0750047739926156,C
2889,KLM,0.0750047739926156,C
2890,KLM,0.0750047739926156,C
2891,KLM,0.0750047739926156,C
2892,KLM,0.0750047739926156,C
2893,KLM,0.0750047739926156,C
2894,KLM,0.0750047739926156,C
2895,KLM,0.0750047739926156,C
2896,KLM,0.0750047739926156,C
2897,KLM,0.0750047739926156,C
2898,KLM,0.0750047739926156,C
2899,KLM,0.0750047739926156,C
2900,KLM,0.0750047739926156,C
2901,KLM,0.0750047739926156,C
2902,KLM,0.0750047739926156,C
2903,KLM,0.0750047739926156,C
2904,KLM,0.0750047739926156,C
2905,KLM,0.0750047739926156,C
2906,KLM,0.0750047739926156,C
2907,KLM,0.0750047739926156,C
2908,KLM,0.0750047739926156,C
2909,KLM,0.0750047739926156,C
2910,KLM,0.0750047739926156,C
2911,KLM,0.0750047739926156,C
2912,KLM,0.0750047739926156,C
2913,KLM,0.0750047739926156,C
2914,KLM,0.0750047739926156,C
2915,KLM,0.0750047739926156,C
2916,KLM,0.0750047739926156,C
2917,KLM,0.0750047739926156,C
2918,KLM,0.0750047739926156,C
2919,KLM,0.0750047739926156,C
2920,KLM,0.0750047739926156,C
2921,KLM,0.0750047739926156,C
2922,KLM,0.0750047739926156,C
2923,KLM,0.0750047739926156,C
2924,KLM,0.0750047739926156,C
2925,KLM,0.0750047739926156,C
2926,KLM,0.0750047739926156,C
2927,KLM,0.0750047739926156,C
2928,KLM,0.0750047739926156,C
2929,KLM,0.0750047739926156,C
2930,KLM,0.0750047739926156,C
2931,KLM,0.0750047739926156,C
2932,KLM,0.0750047739926156,C
2933,KLM,0.0750047739926156,C
2934,KLM,0.0750047739926156,C
2935,KLM,0.0750047739926156,C
2936,KLM,0.0750047739926156,C
2937,KLM,0.0750047739926156,C
2938,KLM,0.0750047739926156,C
2939,KLM,0.0750047739926156,C
2940,KLM,0.0750047739926156,C
2941,KLM,0.0750047739926156,C
2942,KLM,0.0750047739926156,C
2943,KLM,0.0750047739926156,C
2944,KLM,0.0750047739926156,C
2945,KLM,0.0750047739926156,C
2946,KLM,0.0750047739926156,C
2947,KLM,0.0750047739926156,C
2948,KLM,0.0750047739926156,C
2949,KLM,0.0750047739926156,C
2950,KLM,0.0750047739926156,C
2951,KLM,0.0750047739926156,C
2952,KLM,0.0750047739926156,C
2953,KLM,0.0750047739926156,C
2954,KLM,0.0750047739926156,C
2955,KLM,0.0750047739926156,C
2956,KLM,0.0750047739926156,C
2957,KLM,0.0750047739926156,C
2958,KLM,0.0750047739926156,C
2959,KLM,0.0750047739926156,C
2960,KLM,0.0750047739926156,C
2961,KLM,0.0750047739926156,C
2962,KLM,0.0750047739926156,C
2963,KLM,0.0750047739926156,C
2964,KLM,0.0750047739926156,C
2965,KLM,0.0750047739926156,C
2966,KLM,0.0750047739926156,C
2967,KLM,0.0750047739926156,C
2968,KLM,0.0750047739926156,C
2969,KLM,0.0750047739926156,C
2970,KLM,0.0750047739926156,C
2971,KLM,0.0750047739926156,C
2972,KLM,0.0750047739926156,C
2973,KLM,0.0750047739926156,C
2974,KLM,0.0750047739926156,C
2975,KLM,0.0750047739926156,C
2976,KLM,0.0750047739926156,C
2977,KLM,0.0750047739926156,C
2978,KLM,0.0750047739926156,C
2979,KLM,0.0750047739926156,C
2980,KLM,0.0750047739926156,C
2981,KLM,0.0750047739926156,C
2982,KLM,0.0750047739926156,C
2983,KLM,0.0750047739926156,C
2984,KLM,0.0750047739926156,C
2985,KLM,0.0750047739926156,C
2986,KLM,0.0750047739926156,C
2987,KLM,0.0750047739926156,C
2988,KLM,0.0750047739926156,C
2989,KLM,0.0750047739926156,C
2990,KLM,0.0750047739926156,C
2991,KLM,0.0750047739926156,C
2992,KLM,0.0750047739926156,C
2993,KLM,0.0750047739926156,C
2994,KLM,0.0750047739926156,C
2995,KLM,0.0750047739926156,C
2996,KLM,0.0750047739926156,C
2997,KLM,0.0750047739926156,C
2998,KLM,0.0750047739926156,C
2999,KLM,0.0750047739926156,C
3000,KLM,0.0750047739926156,C
3001,KLM,0.0750047739926156,C
3002,KLM,0.0750047739926156,C
3003,KLM,0.0750047739926156,C
3004,KLM,0.0750047739926156,C
3005,KLM,0.0750047739926156,C
3006,KLM,0.0750047739926156,C
3007,KLM,0.0750047739926156,C
3008,KLM,0.0750047739926156,C
3009,KLM,0.0750047739926156,C
3010,KLM,0.0750047739926156,C
3011,KLM,0.0750047739926156,C
3012,KLM,0.0750047739926156,C
3013,KLM,0.0750047739926156,C
3014,KLM,0.0750047739926156,C
3015,KLM,0.0750047739926156,C
3016,KLM,0.0750047739926156,C
3017,KLM,0.0750047739926156,C
3018,KLM,0.0750047739926156,C
3019,KLM,0.0750047739926156,C
3020,Norwegian Air International,0.06305872177996688,A
3021,Norwegian Air International,0.06305872177996688,A
3022,Norwegian Air International,0.06305872177996688,A
3023,Norwegian Air International,0.06305872177996688,A
3024,Norwegian Air International,0.06305872177996688,A
3025,Norwegian Air International,0.06305872177996688,A
3026,Norwegian Air International,0.06305872177996688,A
3027,Norwegian Air International,0.06305872177996688,A
3028,Norwegian Air International,0.06305872177996688,A
3029,Norwegian Air International,0.06305872177996688,A
3030,Norwegian Air International,0.06305872177996688,A
3031,Norwegian Air International,0.06305872177996688,A
3032,Norwegian Air International,0.06305872177996688,A
3033,Norwegian Air International,0.06305872177996688,A
3034,Norwegian Air International,0.06305872177996688,A
3035,Norwegian Air International,0.06305872177996688,A
3036,Norwegian Air International,0.06305872177996688,A
3037,Norwegian Air International,0.06305872177996688,A
3038,Norwegian Air International,0.06305872177996688,A
3039,Norwegian Air International,0.06305872177996688,A
3040,Norwegian Air International,0.06305872177996688,A
3041,Norwegian Air International,0.06305872177996688,A
3042,Norwegian Air International,0.06305872177996688,A
3043,KLM,0.0750047739926156,C
3044,KLM,0.0750047739926156,C
3045,KLM,0.0750047739926156,C
3046,KLM,0.0750047739926156,C
3047,KLM,0.0750047739926156,C
3048,KLM,0.0750047739926156,C
3049,KLM,0.0750047739926156,C
3050,KLM,0.0750047739926156,C
3051,KLM,0.0750047739926156,C
3052,KLM,0.0750047739926156,C
3053,KLM,0.0750047739926156,C
3054,KLM,0.0750047739926156,C
3055,KLM,0.0750047739926156,C
3056,KLM,0.0750047739926156,C
3057,KLM,0.0750047739926156,C
3058,KLM,0.0750047739926156,C
3059,KLM,0.0750047739926156,C
3060,KLM,0.0750047739926156,C
3061,KLM,0.0750047739926156,C
3062,KLM,0.0750047739926156,C
3063,KLM,0.0750047739926156,C
3064,KLM,0.0750047739926156,C
3065,KLM,0.0750047739926156,C
3066,KLM,0.0750047739926156,C
3067,KLM,0.0750047739926156,C
3068,KLM,0.0750047739926156,C
3069,KLM,0.0750047739926156,C
3070,KLM,0.0750047739926156,C
3071,KLM,0.0750047739926156,C
3072,KLM,0.0750047739926156,C
3073,KLM,0.0750047739926156,C
3074,KLM,0.0750047739926156,C
3075,KLM,0.0750047739926156,C
3076,KLM,0.0750047739926156,C
3077,KLM,0.0750047739926156,C
3078,KLM,0.0750047739926156,C
3079,KLM,0.0750047739926156,C
3080,KLM,0.0750047739926156,C
3081,KLM,0.0750047739926156,C
3082,KLM,0.0750047739926156,C
3083,KLM,0.0750047739926156,C
3084,KLM,0.0750047739926156,C
3085,KLM,0.0750047739926156,C
3086,KLM,0.0750047739926156,C
3087,KLM,0.0750047739926156,C
3088,KLM,0.0750047739926156,C
3089,KLM,0.0750047739926156,C
3090,KLM,0.0750047739926156,C
3091,KLM,0.0750047739926156,C
3092,KLM,0.0750047739926156,C
3093,KLM,0.0750047739926156,C
3094,KLM,0.0750047739926156,C
3095,KLM,0.0750047739926156,C
3096,KLM,0.0750047739926156,C
3097,KLM,0.0750047739926156,C
3098,KLM,0.0750047739926156,C
3099,KLM,0.0750047739926156,C
3100,KLM,0.0750047739926156,C
3101,KLM,0.0750047739926156,C
3102,KLM,0.0750047739926156,C
3103,KLM,0.0750047739926156,C
3104,KLM,0.0750047739926156,C
3105,KLM,0.0750047739926156,C
3106,KLM,0.0750047739926156,C
3107,KLM,0.0750047739926156,C
3108,KLM,0.0750047739926156,C
3109,KLM,0.0750047739926156,C
3110,KLM,0.0750047739926156,C
3111,KLM,0.0750047739926156,C
3112,KLM,0.0750047739926156,C
3113,KLM,0.0750047739926156,C
3114,KLM,0.0750047739926156,C
3115,KLM,0.0750047739926156,C
3116,KLM,0.0750047739926156,C
3117,KLM,0.0750047739926156,C
3118,KLM,0.0750047739926156,C
3119,KLM,0.0750047739926156,C
3120,KLM,0.0750047739926156,C
3121,KLM,0.0750047739926156,C
3122,KLM,0.0750047739926156,C
3123,KLM,0.0750047739926156,C
3124,KLM,0.0750047739926156,C
3125,KLM,0.0750047739926156,C
3126,KLM,0.0750047739926156,C
3127,KLM,0.0750047739926156,C
3128,KLM,0.0750047739926156,C
3129,KLM,0.0750047739926156,C
3130,KLM,0.0750047739926156,C
3131,KLM,0.0750047739926156,C
3132,KLM,0.0750047739926156,C
3133,KLM,0.0750047739926156,C
3134,KLM,0.0750047739926156,C
3135,KLM,0.0750047739926156,C
3136,KLM,0.0750047739926156,C
3137,KLM,0.0750047739926156,C
3138,KLM,0.0750047739926156,C
3139,KLM,0.0750047739926156,C
3140,KLM,0.0750047739926156,C
3141,KLM,0.0750047739926156,C
3142,KLM,0.0750047739926156,C
3143,KLM,0.0750047739926156,C
3144,KLM,0.0750047739926156,C
3145,KLM,0.0750047739926156,C
3146,KLM,0.0750047739926156,C
3147,KLM,0.0750047739926156,C
3148,KLM,0.0750047739926156,C
3149,KLM,0.0750047739926156,C
3150,KLM,0.0750047739926156,C
3151,KLM,0.0750047739926156,C
3152,KLM,0.0750047739926156,C
3153,KLM,0.0750047739926156,C
3154,KLM,0.0750047739926156,C
3155,KLM,0.0750047739926156,C
3156,KLM,0.0750047739926156,C
3157,KLM,0.0750047739926156,C
3158,KLM,0.0750047739926156,C
3159,KLM,0.0750047739926156,C
3160,KLM,0.0750047739926156,C
3161,KLM,0.0750047739926156,C
3162,KLM,0.0750047739926156,C
3163,KLM,0.0750047739926156,C
3164,KLM,0.0750047739926156,C
3165,KLM,0.0750047739926156,C
3166,KLM,0.0750047739926156,C
3167,KLM,0.0750047739926156,C
3168,KLM,0.0750047739926156,C
3169,KLM,0.0750047739926156,C
3170,KLM,0.0750047739926156,C
3171,KLM,0.0750047739926156,C
3172,KLM,0.0750047739926156,C
3173,KLM,0.0750047739926156,C
3174,KLM,0.0750047739926156,C
3175,KLM,0.0750047739926156,C
3176,KLM,0.0750047739926156,C
3177,KLM,0.0750047739926156,C
3178,KLM,0.0750047739926156,C
3179,KLM,0.0750047739926156,C
3180,KLM,0.0750047739926156,C
3181,KLM,0.0750047739926156,C
3182,KLM,0.0750047739926156,C
3183,KLM,0.0750047739926156,C
3184,KLM,0.0750047739926156,C
3185,KLM,0.0750047739926156,C
3186,KLM,0.0750047739926156,C
3187,KLM,0.0750047739926156,C
3188,KLM,0.0750047739926156,C
3189,KLM,0.0750047739926156,C
3190,KLM,0.0750047739926156,C
3191,KLM,0.0750047739926156,C
3192,KLM,0.0750047739926156,C
3193,KLM,0.0750047739926156,C
3194,KLM,0.0750047739926156,C
3195,KLM,0.0750047739926156,C
3196,KLM,0.0750047739926156,C
3197,KLM,0.0750047739926156,C
3198,KLM,0.0750047739926156,C
3199,KLM,0.0750047739926156,C
3200,KLM,0.0750047739926156,C
3201,KLM,0.0750047739926156,C
3202,KLM,0.0750047739926156,C
3203,KLM,0.0750047739926156,C
3204,KLM,0.0750047739926156,C
3205,KLM,0.0750047739926156,C
3206,KLM,0.0750047739926156,C
3207,KLM,0.0750047739926156,C
3208,KLM,0.0750047739926156,C
3209,KLM,0.0750047739926156,C
3210,KLM,0.0750047739926156,C
3211,KLM,0.0750047739926156,C
3212,KLM,0.0750047739926156,C
3213,KLM,0.0750047739926156,C
3214,KLM,0.0750047739926156,C
3215,KLM,0.0750047739926156,C
3216,KLM,0.0750047739926156,C
3217,KLM,0.0750047739926156,C
3218,KLM,0.0750047739926156,C
3219,KLM,0.0750047739926156,C
3220,KLM,0.0750047739926156,C
3221,KLM,0.0750047739926156,C
3222,KLM,0.0750047739926156,C
3223,KLM,0.0750047739926156,C
3224,KLM,0.0750047739926156,C
3225,KLM,0.0750047739926156,C
3226,KLM,0.0750047739926156,C
3227,KLM,0.0750047739926156,C
3228,KLM,0.0750047739926156,C
3229,KLM,0.0750047739926156,C
3230,KLM,0.0750047739926156,C
3231,KLM,0.0750047739926156,C
3232,KLM,0.0750047739926156,C
3233,KLM,0.0750047739926156,C
3234,KLM,0.0750047739926156,C
3235,KLM,0.0750047739926156,C
3236,KLM,0.0750047739926156,C
3237,KLM,0.0750047739926156,C
3238,KLM,0.0750047739926156,C
3239,KLM,0.0750047739926156,C
3240,KLM,0.0750047739926156,C
3241,KLM,0.0750047739926156,C
3242,KLM,0.0750047739926156,C
3243,KLM,0.0750047739926156,C
3244,KLM,0.0750047739926156,C
3245,KLM,0.0750047739926156,C
3246,KLM,0.0750047739926156,C
3247,KLM,0.0750047739926156,C
3248,KLM,0.0750047739926156,C
3249,KLM,0.0750047739926156,C
3250,KLM,0.0750047739926156,C
3251,KLM,0.0750047739926156,C
3252,KLM,0.0750047739926156,C
3253,KLM,0.0750047739926156,C
3254,KLM,0.0750047739926156,C
3255,KLM,0.0750047739926156,C
3256,KLM,0.0750047739926156,C
3257,KLM,0.0750047739926156,C
3258,KLM,0.0750047739926156,C
3259,KLM,0.0750047739926156,C
3260,KLM,0.0750047739926156,C
3261,KLM,0.0750047739926156,C
3262,KLM,0.0750047739926156,C
3263,KLM,0.0750047739926156,C
3264,KLM,0.0750047739926156,C
3265,KLM,0.0750047739926156,C
3266,KLM,0.0750047739926156,C
3267,KLM,0.0750047739926156,C
3268,KLM,0.0750047739926156,C
3269,KLM,0.0750047739926156,C
3270,KLM,0.0750047739926156,C
3271,KLM,0.0750047739926156,C
3272,KLM,0.0750047739926156,C
3273,KLM,0.0750047739926156,C
3274,KLM,0.0750047739926156,C
3275,KLM,0.0750047739926156,C
3276,KLM,0.0750047739926156,C
3277,KLM,0.0750047739926156,C
3278,KLM,0.0750047739926156,C
3279,KLM,0.0750047739926156,C
3280,KLM,0.0750047739926156,C
3281,KLM,0.0750047739926156,C
3282,KLM,0.0750047739926156,C
3283,KLM,0.0750047739926156,C
3284,KLM,0.0750047739926156,C
3285,KLM,0.0750047739926156,C
3286,KLM,0.0750047739926156,C
3287,KLM,0.0750047739926156,C
3288,KLM,0.0750047739926156,C
3289,KLM,0.0750047739926156,C
3290,KLM,0.0750047739926156,C
3291,KLM,0.0750047739926156,C
3292,KLM,0.0750047739926156,C
3293,KLM,0.0750047739926156,C
3294,KLM,0.0750047739926156,C
3295,KLM,0.0750047739926156,C
3296,KLM,0.0750047739926156,C
3297,KLM,0.0750047739926156,C
3298,KLM,0.0750047739926156,C
3299,KLM,0.0750047739926156,C
3300,KLM,0.0750047739926156,C
3301,KLM,0.0750047739926156,C
3302,KLM,0.0750047739926156,C
3303,KLM,0.0750047739926156,C
3304,KLM,0.0750047739926156,C
3305,KLM,0.0750047739926156,C
3306,KLM,0.0750047739926156,C
3307,KLM,0.0750047739926156,C
3308,KLM,0.0750047739926156,C
3309,KLM,0.0750047739926156,C
3310,KLM,0.0750047739926156,C
3311,KLM,0.0750047739926156,C
3312,KLM,0.0750047739926156,C
3313,KLM,0.0750047739926156,C
3314,KLM,0.0750047739926156,C
3315,KLM,0.0750047739926156,C
3316,KLM,0.0750047739926156,C
3317,KLM,0.0750047739926156,C
3318,KLM,0.0750047739926156,C
3319,KLM,0.0750047739926156,C
3320,KLM,0.0750047739926156,C
3321,KLM,0.0750047739926156,C
3322,KLM,0.0750047739926156,C
3323,KLM,0.0750047739926156,C
3324,KLM,0.0750047739926156,C
3325,KLM,0.0750047739926156,C
3326,KLM,0.0750047739926156,C
3327,KLM,0.0750047739926156,C
3328,KLM,0.0750047739926156,C
3329,KLM,0.0750047739926156,C
3330,KLM,0.0750047739926156,C
3331,KLM,0.0750047739926156,C
3332,KLM,0.0750047739926156,C
3333,KLM,0.0750047739926156,C
3334,KLM,0.0750047739926156,C
3335,KLM,0.0750047739926156,C
3336,KLM,0.0750047739926156,C
3337,KLM,0.0750047739926156,C
3338,KLM,0.0750047739926156,C
3339,KLM,0.0750047739926156,C
3340,KLM,0.0750047739926156,C
3341,KLM,0.0750047739926156,C
3342,KLM,0.0750047739926156,C
3343,KLM,0.0750047739926156,C
3344,KLM,0.0750047739926156,C
3345,KLM,0.0750047739926156,C
3346,KLM,0.0750047739926156,C
3347,KLM,0.0750047739926156,C
3348,KLM,0.0750047739926156,C
3349,KLM,0.0750047739926156,C
3350,KLM,0.0750047739926156,C
3351,KLM,0.0750047739926156,C
3352,KLM,0.0750047739926156,C
3353,KLM,0.0750047739926156,C
3354,KLM,0.0750047739926156,C
3355,KLM,0.0750047739926156,C
3356,KLM,0.0750047739926156,C
3357,KLM,0.0750047739926156,C
3358,KLM,0.0750047739926156,C
3359,KLM,0.0750047739926156,C
3360,KLM,0.0750047739926156,C
3361,KLM,0.0750047739926156,C
3362,KLM,0.0750047739926156,C
3363,KLM,0.0750047739926156,C
3364,KLM,0.0750047739926156,C
3365,KLM,0.0750047739926156,C
3366,KLM,0.0750047739926156,C
3367,KLM,0.0750047739926156,C
3368,KLM,0.0750047739926156,C
3369,KLM,0.0750047739926156,C
3370,KLM,0.0750047739926156,C
3371,KLM,0.0750047739926156,C
3372,KLM,0.0750047739926156,C
3373,KLM,0.0750047739926156,C
3374,KLM,0.0750047739926156,C
3375,KLM,0.0750047739926156,C
3376,KLM,0.0750047739926156,C
3377,KLM,0.0750047739926156,C
3378,KLM,0.0750047739926156,C
3379,KLM,0.0750047739926156,C
3380,KLM,0.0750047739926156,C
3381,KLM,0.0750047739926156,C
3382,KLM,0.0750047739926156,C
3383,KLM,0.0750047739926156,C
3384,KLM,0.0750047739926156,C
3385,KLM,0.0750047739926156,C
3386,KLM,0.0750047739926156,C
3387,KLM,0.0750047739926156,C
3388,KLM,0.0750047739926156,C
3389,KLM,0.0750047739926156,C
3390,KLM,0.0750047739926156,C
3391,KLM,0.0750047739926156,C
3392,KLM,0.0750047739926156,C
3393,KLM,0.0750047739926156,C
3394,KLM,0.0750047739926156,C
3395,KLM,0.0750047739926156,C
3396,KLM,0.0750047739926156,C
3397,KLM,0.0750047739926156,C
3398,KLM,0.0750047739926156,C
3399,KLM,0.0750047739926156,C
3400,KLM,0.0750047739926156,C
3401,KLM,0.0750047739926156,C
3402,KLM,0.0750047739926156,C
3403,KLM,0.0750047739926156,C
3404,KLM,0.0750047739926156,C
3405,KLM,0.0750047739926156,C
3406,KLM,0.0750047739926156,C
3407,KLM,0.0750047739926156,C
3408,KLM,0.0750047739926156,C
3409,KLM,0.0750047739926156,C
3410,KLM,0.0750047739926156,C
3411,KLM,0.0750047739926156,C
3412,KLM,0.0750047739926156,C
3413,KLM,0.0750047739926156,C
3414,KLM,0.0750047739926156,C
3415,KLM,0.0750047739926156,C
3416,KLM,0.0750047739926156,C
3417,KLM,0.0750047739926156,C
3418,KLM,0.0750047739926156,C
3419,KLM,0.0750047739926156,C
3420,KLM,0.0750047739926156,C
3421,KLM,0.0750047739926156,C
3422,KLM,0.0750047739926156,C
3423,KLM,0.0750047739926156,C
3424,KLM,0.0750047739926156,C
3425,KLM,0.0750047739926156,C
3426,KLM,0.0750047739926156,C
3427,KLM,0.0750047739926156,C
3428,KLM,0.0750047739926156,C
3429,KLM,0.0750047739926156,C
3430,KLM,0.0750047739926156,C
3431,KLM,0.0750047739926156,C
3432,KLM,0.0750047739926156,C
3433,KLM,0.0750047739926156,C
3434,KLM,0.0750047739926156,C
3435,KLM,0.0750047739926156,C
3436,KLM,0.0750047739926156,C
3437,KLM,0.0750047739926156,C
3438,KLM,0.0750047739926156,C
3439,KLM,0.0750047739926156,C
3440,KLM,0.0750047739926156,C
3441,KLM,0.0750047739926156,C
3442,KLM,0.0750047739926156,C
3443,KLM,0.0750047739926156,C
3444,KLM,0.0750047739926156,C
3445,KLM,0.0750047739926156,C
3446,KLM,0.0750047739926156,C
3447,KLM,0.0750047739926156,C
3448,KLM,0.0750047739926156,C
3449,KLM,0.0750047739926156,C
3450,KLM,0.0750047739926156,C
3451,KLM,0.0750047739926156,C
3452,KLM,0.0750047739926156,C
3453,KLM,0.0750047739926156,C
3454,KLM,0.0750047739926156,C
3455,KLM,0.0750047739926156,C
3456,KLM,0.0750047739926156,C
3457,KLM,0.0750047739926156,C
3458,KLM,0.0750047739926156,C
3459,KLM,0.0750047739926156,C
3460,KLM,0.0750047739926156,C
3461,KLM,0.0750047739926156,C
3462,KLM,0.0750047739926156,C
3463,KLM,0.0750047739926156,C
3464,KLM,0.0750047739926156,C
3465,KLM,0.0750047739926156,C
3466,KLM,0.0750047739926156,C
3467,KLM,0.0750047739926156,C
3468,KLM,0.0750047739926156,C
3469,KLM,0.0750047739926156,C
3470,KLM,0.0750047739926156,C
3471,KLM,0.0750047739926156,C
3472,Turkish Airlines,0.08767723374279324,D
3473,KLM,0.0750047739926156,C
3474,KLM,0.0750047739926156,C
3475,KLM,0.0750047739926156,C
3476,KLM,0.0750047739926156,C
3477,KLM,0.0750047739926156,C
3478,KLM,0.0750047739926156,C
3479,KLM,0.0750047739926156,C
3480,KLM,0.0750047739926156,C
3481,KLM,0.0750047739926156,C
3482,KLM,0.0750047739926156,C
3483,KLM,0.0750047739926156,C
3484,KLM,0.0750047739926156,C
3485,KLM,0.0750047739926156,C
3486,KLM,0.0750047739926156,C
3487,KLM,0.0750047739926156,C
3488,KLM,0.0750047739926156,C
3489,KLM,0.0750047739926156,C
3490,KLM,0.0750047739926156,C
3491,KLM,0.0750047739926156,C
3492,KLM,0.0750047739926156,C
3493,KLM,0.0750047739926156,C
3494,KLM,0.0750047739926156,C
3495,KLM,0.0750047739926156,C
3496,KLM,0.0750047739926156,C
3497,KLM,0.0750047739926156,C
3498,KLM,0.0750047739926156,C
3499,KLM,0.0750047739926156,C
3500,KLM,0.0750047739926156,C
3501,KLM,0.0750047739926156,C
3502,KLM,0.0750047739926156,C
3503,KLM,0.0750047739926156,C
3504,KLM,0.0750047739926156,C
3505,KLM,0.0750047739926156,C
3506,KLM,0.0750047739926156,C
3507,KLM,0.0750047739926156,C
3508,KLM,0.0750047739926156,C
3509,KLM,0.0750047739926156,C
3510,KLM,0.0750047739926156,C
3511,KLM,0.0750047739926156,C
3512,KLM,0.0750047739926156,C
3513,KLM,0.0750047739926156,C
3514,KLM,0.0750047739926156,C
3515,KLM,0.0750047739926156,C
3516,KLM,0.0750047739926156,C
3517,KLM,0.0750047739926156,C
3518,KLM,0.0750047739926156,C
3519,KLM,0.0750047739926156,C
3520,KLM,0.0750047739926156,C
3521,KLM,0.0750047739926156,C
3522,KLM,0.0750047739926156,C
3523,KLM,0.0750047739926156,C
3524,KLM,0.0750047739926156,C
3525,KLM,0.0750047739926156,C
3526,KLM,0.0750047739926156,C
3527,KLM,0.0750047739926156,C
3528,KLM,0.0750047739926156,C
3529,KLM,0.0750047739926156,C
3530,KLM,0.0750047739926156,C
3531,KLM,0.0750047739926156,C
3532,KLM,0.0750047739926156,C
3533,KLM,0.0750047739926156,C
3534,KLM,0.0750047739926156,C
3535,KLM,0.0750047739926156,C
3536,KLM,0.0750047739926156,C
3537,KLM,0.0750047739926156,C
3538,KLM,0.0750047739926156,C
3539,KLM,0.0750047739926156,C
3540,KLM,0.0750047739926156,C
3541,KLM,0.0750047739926156,C
3542,KLM,0.0750047739926156,C
3543,KLM,0.0750047739926156,C
3544,KLM,0.0750047739926156,C
3545,KLM,0.0750047739926156,C
3546,KLM,0.0750047739926156,C
3547,KLM,0.0750047739926156,C
3548,KLM,0.0750047739926156,C
3549,KLM,0.0750047739926156,C
3550,KLM,0.0750047739926156,C
3551,Ukraine International Airlines,0.07119913564344107,B
3552,Ukraine International Airlines,0.07119913564344107,B
3553,Ukraine International Airlines,0.07119913564344107,B
3554,Ukraine International Airlines,0.07119913564344107,B
3555,Ukraine International Airlines,0.07119913564344107,B
3556,Ukraine International Airlines,0.07119913564344107,B
3557,Ukraine International Airlines,0.07119913564344107,B
3558,Ukraine International Airlines,0.07119913564344107,B
3559,Ukraine International Airlines,0.07119913564344107,B
3560,Ukraine International Airlines,0.07119913564344107,B
3561,Ukraine International Airlines,0.07119913564344107,B
3562,Ukraine International Airlines,0.07119913564344107,B
3563,Ukraine International Airlines,0.07119913564344107,B
3564,Ukraine International Airlines,0.07119913564344107,B
3565,Ukraine International Airlines,0.07119913564344107,B
3566,Ukraine International Airlines,0.07119913564344107,B
3567,Ukraine International Airlines,0.07119913564344107,B
3568,Ukraine International Airlines,0.07119913564344107,B
3569,Ukraine International Airlines,0.07119913564344107,B
3570,Ukraine International Airlines,0.07119913564344107,B
3571,Ukraine International Airlines,0.07119913564344107,B
3572,Ukraine International Airlines,0.07119913564344107,B
3573,Ukraine International Airlines,0.07119913564344107,B
3574,Ukraine International Airlines,0.07119913564344107,B
3575,Ukraine International Airlines,0.07119913564344107,B
3576,Ukraine International Airlines,0.07119913564344107,B
3577,Ukraine International Airlines,0.07119913564344107,B
3578,Ukraine International Airlines,0.07119913564344107,B
3579,Ukraine International Airlines,0.07119913564344107,B
3580,Ukraine International Airlines,0.07119913564344107,B
3581,Ukraine International Airlines,0.07119913564344107,B
3582,Ukraine International Airlines,0.07119913564344107,B
3583,Ukraine International Airlines,0.07119913564344107,B
3584,Ukraine International Airlines,0.07119913564344107,B
3585,Ukraine International Airlines,0.07119913564344107,B
3586,Ukraine International Airlines,0.07119913564344107,B
3587,Ukraine International Airlines,0.07119913564344107,B
3588,Ukraine International Airlines,0.07119913564344107,B
3589,KLM,0.0750047739926156,C
3590,KLM,0.0750047739926156,C
3591,KLM,0.0750047739926156,C
3592,KLM,0.0750047739926156,C
3593,KLM,0.0750047739926156,C
3594,KLM,0.0750047739926156,C
3595,KLM,0.0750047739926156,C
3596,KLM,0.0750047739926156,C
3597,KLM,0.0750047739926156,C
3598,KLM,0.0750047739926156,C
3599,KLM,0.0750047739926156,C
3600,KLM,0.0750047739926156,C
3601,KLM,0.0750047739926156,C
3602,KLM,0.0750047739926156,C
3603,KLM,0.0750047739926156,C
3604,KLM,0.0750047739926156,C
3605,KLM,0.0750047739926156,C
3606,KLM,0.0750047739926156,C
3607,KLM,0.0750047739926156,C
3608,KLM,0.0750047739926156,C
3609,KLM,0.0750047739926156,C
3610,KLM,0.0750047739926156,C
3611,KLM,0.0750047739926156,C
3612,KLM,0.0750047739926156,C
3613,KLM,0.0750047739926156,C
3614,KLM,0.0750047739926156,C
3615,KLM,0.0750047739926156,C
3616,KLM,0.0750047739926156,C
3617,KLM,0.0750047739926156,C
3618,KLM,0.0750047739926156,C
3619,KLM,0.0750047739926156,C
3620,KLM,0.0750047739926156,C
3621,KLM,0.0750047739926156,C
3622,KLM,0.0750047739926156,C
3623,KLM,0.0750047739926156,C
3624,KLM,0.0750047739926156,C
3625,KLM,0.0750047739926156,C
3626,KLM,0.0750047739926156,C
3627,KLM,0.0750047739926156,C
3628,KLM,0.0750047739926156,C
3629,KLM,0.0750047739926156,C
